Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn XV (San Pedro),12,2013,7.780326315789483,0.04184888888888888,0.11346000000000006,0.15714999999999996,4.0,8.0,412.0,19389.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn.XVI (Sta Rosa),12,2013,7.919,0.04561999999999997,0.1586000000000001,0.15331000000000014,4.0,8.5,554.0,31266.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn XVII (Sanctuary),12,2013,7.973000000000006,0.03989999999999998,0.14193999999999998,0.14601000000000008,2.0,7.8,59.0,43853.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn XVIII (Pagsanjan),12,2013,7.973000000000006,0.03953999999999998,0.14193999999999998,0.14601000000000008,2.0,8.2,73.0,43290.0,18.0,2.0,2,650.0,26.625,24.20833333333333,87.5,5.083333333333333,0.0,1009.20125,0.0,2013-12-02
Stn. I (Central West Bay),1,2014,7.985400000000001,0.04929999999999997,0.29462000000000016,0.13716,2.0,7.8,222.0,8223.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn II (East Bay),1,2014,8.520999999999997,0.06349999999999999,0.5981899999999997,0.11765999999999995,3.0,7.8,197.0,38128.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn. IV (Central Bay),1,2014,7.846400000000005,0.05660857142857144,0.30534498917748926,0.12318999999999995,2.0,7.3,57.0,3312.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn V (Northern West Bay),1,2014,8.495999999999999,0.048142500000000005,0.4398100000000001,0.14894,2.0,7.4,168.0,21456.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn VIII (South Bay),1,2014,8.486999999999998,0.04762249999999999,0.35639000000000004,0.14281,2.0,7.8,488.0,27900.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XV (San Pedro),1,2014,8.158649999999998,0.052402500000000005,0.4509700000000002,0.14162000000000002,3.0,6.6,314.0,16328.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn.XVI (Sta Rosa),1,2014,8.503999999999996,0.0464425,0.2975199999999999,0.14204000000000006,2.0,7.8,383.0,25975.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XVII (Sanctuary),1,2014,8.483999999999998,0.042772500000000005,0.3619800000000001,0.13793999999999998,2.0,7.5,39.0,24167.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XVIII (Pagsanjan),1,2014,8.489999999999998,0.06676250000000003,0.4269400000000001,0.1539,2.0,7.9,64.0,21932.0,6.0,1.0,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn. I (Central West Bay),2,2014,8.38,0.057150000000000006,0.35323000000000015,0.11186000000000006,1.0,9.7,188.0,26849.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn II (East Bay),2,2014,8.360999999999999,0.05598999999999999,0.3703900000000001,0.10649000000000006,3.0,9.8,246.0,31955.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn. IV (Central Bay),2,2014,8.437636363636361,0.060460000000000014,0.21380200000000005,0.09797000000000004,2.0,8.4,80.0,12544.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn V (Northern West Bay),2,2014,8.221126050420162,0.07599999999999993,0.22734400000000002,0.0982100000000001,2.0,10.1,140.0,17034.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn VIII (South Bay),2,2014,8.399999999999999,0.04907999999999999,0.35065000000000013,0.11309000000000007,3.0,10.3,464.0,28256.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XV (San Pedro),2,2014,8.378999999999998,0.051150000000000036,0.26822,0.10918000000000011,2.0,10.7,263.0,24382.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn.XVI (Sta Rosa),2,2014,8.385999999999994,0.07085000000000001,0.4705000000000002,0.09514999999999997,3.0,9.6,108.0,56189.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XVII (Sanctuary),2,2014,8.351,0.08799000000000003,0.46790000000000026,0.11,3.0,9.6,35.0,50129.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XVIII (Pagsanjan),2,2014,8.303999999999998,0.06427000000000001,0.220174,0.1129400000000001,2.0,9.6,33.0,15281.0,13.0,1.0,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn. I (Central West Bay),3,2014,8.061000000000003,0.05774999999999999,0.47364999999999974,0.11527000000000007,2.0,7.9,183.0,3016.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn II (East Bay),3,2014,8.131,0.06222999999999999,0.28585,0.1003,2.0,8.9,185.0,9878.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn. IV (Central Bay),3,2014,8.204000000000002,0.053079999999999995,0.20299000000000017,0.12700000000000003,2.0,8.5,82.0,5613.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn V (Northern West Bay),3,2014,8.091000000000005,0.043649999999999946,0.2626500000000004,0.10488000000000001,4.0,8.0,140.0,4744.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn VIII (South Bay),3,2014,8.142999999999999,0.04518999999999996,0.2529000000000003,0.10094000000000002,3.0,8.5,383.0,5105.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XV (San Pedro),3,2014,8.191000000000004,0.06001999999999997,0.37271000000000015,0.10431999999999998,3.0,8.7,263.0,3663.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn.XVI (Sta Rosa),3,2014,8.087000000000007,0.05220999999999994,0.3343126315789475,0.11085000000000003,2.0,8.9,246.0,4283.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XVII (Sanctuary),3,2014,8.095000000000006,0.051709999999999944,0.3751726315789472,0.11012000000000002,2.0,8.4,76.0,4181.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XVIII (Pagsanjan),3,2014,8.29299999999999,0.1488499999999999,0.2685400000000001,0.13182000000000005,2.0,8.5,35.0,22730.0,17.0,1.0,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn. I (Central West Bay),4,2014,8.152222222222226,0.035046666666666615,0.16330280542986444,0.15640999999999988,2.0,7.7,337.0,1895.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn II (East Bay),4,2014,8.197000000000001,0.022569999999999982,0.1614661387631978,0.16594000000000006,2.0,8.5,134.0,2934.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. IV (Central Bay),4,2014,8.191,0.03639999999999999,0.14937613876319777,0.15164999999999992,2.0,9.7,101.0,2486.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn V (Northern West Bay),4,2014,8.246000000000004,0.024909999999999988,0.12553000000000017,0.14949999999999997,2.0,8.3,63.0,3464.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn VIII (South Bay),4,2014,8.152222222222226,0.034796666666666615,0.16330280542986444,0.15640999999999988,2.0,8.7,323.0,1912.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XV (San Pedro),4,2014,8.14617777777778,0.027969999999999974,0.16869000000000017,0.14018000000000005,3.0,8.9,344.0,7029.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn.XVI (Sta Rosa),4,2014,8.09477777777778,0.015899999999999997,0.09044999999999993,0.13012000000000004,3.0,9.1,112.0,30310.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVII (Sanctuary),4,2014,8.151777777777777,0.018029999999999994,0.09264999999999997,0.13005000000000005,4.0,9.0,128.0,32176.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVIII (Pagsanjan),4,2014,8.223777777777784,0.017989999999999978,0.11113000000000003,0.12570000000000003,2.0,8.0,31.0,33590.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. I (Central West Bay),5,2014,8.687000000000003,0.05648965277777774,0.05636999999999997,0.14667000000000016,3.0,7.6,233.0,47291.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn II (East Bay),5,2014,7.5871249999999995,0.10723645833333334,0.16327991596638664,0.14067000000000013,2.0,8.4,58.0,1110.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. IV (Central Bay),5,2014,8.118000000000006,0.07208333333333332,0.04623285714285712,0.16958,3.0,7.9,57.0,1850.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn V (Northern West Bay),5,2014,8.645999999999999,0.04473965277777772,0.056339999999999966,0.14022999999999997,6.0,10.1,172.0,30476.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn VIII (South Bay),5,2014,8.257000000000001,0.06340111111111109,0.051477142857142846,0.15565000000000012,2.0,8.5,125.0,3688.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XV (San Pedro),5,2014,8.687000000000003,0.04795798611111107,0.05332999999999995,0.14489000000000002,3.0,8.8,198.0,19350.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn.XVI (Sta Rosa),5,2014,8.630999999999997,0.04433965277777772,0.05552999999999996,0.13722,3.0,9.7,84.0,29010.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVII (Sanctuary),5,2014,8.658,0.044699652777777724,0.056339999999999966,0.14516999999999997,4.0,8.8,95.0,31685.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVIII (Pagsanjan),5,2014,8.630999999999998,0.04682298611111106,0.05302999999999995,0.13357999999999998,2.0,8.4,24.0,20573.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. I (Central West Bay),6,2014,8.401000000000003,0.07278308531746028,0.05346999999999994,0.09237999999999998,4.0,9.8,314.0,43093.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn II (East Bay),6,2014,8.327,0.14495300824175839,0.03725999999999996,0.130976629318394,2.0,8.4,59.0,255108.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. IV (Central Bay),6,2014,8.703750000000008,0.1328593353174602,0.04838999999999991,0.10735000000000003,3.0,7.9,64.0,21246.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn V (Northern West Bay),6,2014,8.715167801496758,0.09875308531746033,0.04757999999999993,0.1319800000000001,8.0,12.7,107.0,5636.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn VIII (South Bay),6,2014,8.697565503467985,0.12061933531746022,0.0536899999999999,0.08163999999999992,2.0,8.9,44.0,17281.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XV (San Pedro),6,2014,8.71275000000001,0.14369933531746026,0.049019999999999904,0.11242000000000002,3.0,8.9,33.0,22298.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn.XVI (Sta Rosa),6,2014,8.455000000000007,0.05406308531746026,0.05126999999999992,0.10533999999999999,3.0,9.3,33.0,31069.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVII (Sanctuary),6,2014,8.471000000000004,0.0832630853174603,0.06106999999999992,0.10338000000000001,4.0,8.8,36.0,35525.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVIII (Pagsanjan),6,2014,8.372,0.16822481379731388,0.03588999999999997,0.14014703781512608,4.0,8.1,22.0,110961.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. I (Central West Bay),7,2014,8.277651983758414,0.07301443181818182,0.16213069179186845,0.12715999999999994,2.225812842528316,7.272523018648019,,1146.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn II (East Bay),7,2014,8.677999999999997,0.07475090909090902,0.17529000000000022,0.09939,2.78,8.784000000000006,,61590.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. IV (Central Bay),7,2014,8.504920634920643,0.06049568181818182,0.1937400000000001,0.11512000000000004,2.2358736263736265,7.668177655677655,,8654.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn V (Northern West Bay),7,2014,8.4865155982906,0.08097809123847169,0.14724737468671686,0.13371,2.541349984380944,7.076325814536342,,2594.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn VIII (South Bay),7,2014,8.810971230158726,0.08580090909090908,0.15612000000000015,0.11320999999999999,2.1737307692307692,8.094333333333335,,15616.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XV (San Pedro),7,2014,8.353253478057889,0.0753794318181818,0.20193839826839838,0.12482000000000001,3.356642857142857,7.643209986092343,,3500.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn.XVI (Sta Rosa),7,2014,8.805583333333328,0.060440909090909045,0.18472000000000027,0.06989999999999998,2.6525,8.821000000000002,,33539.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVII (Sanctuary),7,2014,8.637913221500717,0.06221090909090909,0.16982000000000005,0.11059999999999985,2.1437307692307694,7.709025641025645,,14503.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVIII (Pagsanjan),7,2014,8.782999999999994,0.05901340909090903,0.33569999999999994,0.07236999999999999,2.4325,8.558,,41814.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. I (Central West Bay),8,2014,8.598704487179493,0.020904999999999965,0.13601489190548008,0.14282999999999998,3.15975290885585,7.898500000000004,,2414.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn II (East Bay),8,2014,8.451263247863256,0.019119999999999967,0.14915138134741068,0.13785999999999998,2.827774114774115,8.01759090909091,,1919.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. IV (Central Bay),8,2014,8.472525000000005,0.02966999999999996,0.18564555555555567,0.12453000000000003,3.14,8.636357142857145,,4335.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn V (Northern West Bay),8,2014,8.419525000000002,0.0244685714285714,0.2836467722473608,0.13292000000000004,3.29,8.075572727272732,,3336.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn VIII (South Bay),8,2014,8.434661437908504,0.019206249999999966,0.15495818807009984,0.12182999999999998,2.7341614774114773,8.170590909090908,,1673.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XV (San Pedro),8,2014,8.35573333333334,0.019486249999999965,0.24933314102564105,0.12295999999999996,2.443668464989117,7.992499999999999,,1518.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn.XVI (Sta Rosa),8,2014,8.60570448717949,0.021994999999999966,0.13317489190548013,0.14092000000000002,3.177118419162537,7.951590909090911,,2319.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVII (Sanctuary),8,2014,8.98699999999999,0.03712999999999999,0.10279000000000012,0.07437999999999997,2.4,14.21700000000001,,34114.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVIII (Pagsanjan),8,2014,8.422224101130883,0.016145332920433523,0.16515848636246575,0.2711332264999848,2.578545470336711,8.183089986565726,,,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. I (Central West Bay),10,2014,8.1,0.04791999999999999,0.04721999999999997,0.24218999999999988,2.57,10.8,,60151.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn II (East Bay),10,2014,7.1,0.034419999999999985,0.02373999999999997,0.2153199999999999,2.8291764705882354,5.9,,7217.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. IV (Central Bay),10,2014,7.7,0.04915999999999999,0.05574999999999993,0.20694999999999997,2.315,8.3,,54045.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn V (Northern West Bay),10,2014,7.8,0.04450999999999999,0.03419999999999999,0.28065999999999997,2.535,9.1,,80025.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn VIII (South Bay),10,2014,7.4,0.030279999999999994,0.048989999999999985,0.1457,3.2211764705882353,8.0,,25134.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XV (San Pedro),10,2014,7.2,0.1403690088201272,0.28848444444444443,0.21508999999999986,2.9485542757895704,7.2,,983.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn.XVI (Sta Rosa),10,2014,7.7,0.04224376518218621,0.060349999999999945,0.1319,2.17,8.1,,41604.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVII (Sanctuary),10,2014,7.7,0.032549999999999996,0.04743999999999997,0.13303999999999994,3.2611764705882353,7.7,,24132.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVIII (Pagsanjan),10,2014,7.3,0.0464166666666667,0.020909999999999974,0.15958999999999982,2.871176470588235,7.4,,12763.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. I (Central West Bay),11,2014,7.5,0.07203999999999999,0.17858000000000007,0.10592000000000006,2.59,7.4,,44376.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn II (East Bay),11,2014,8.2,0.07859000000000002,0.10299199999999997,0.10379000000000005,2.65,8.1,,14930.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn. IV (Central Bay),11,2014,8.5,0.12431000000000006,0.10878000000000006,0.07022999999999993,3.265,7.5,,65717.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn V (Northern West Bay),11,2014,8.6,0.11738785714285715,0.555012668896321,0.11069999999999995,1.771,8.1,,1430.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn VIII (South Bay),11,2014,8.3,0.06973571428571429,0.12340199999999997,0.10554000000000001,2.47,9.5,,28846.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XV (San Pedro),11,2014,7.9,0.084,0.10160200000000001,0.09606000000000005,2.47,7.0,,23808.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
